Bearing,Fault Diameter,DE,FE
Normal,0,0.047147077,-0.054445455
Normal,0,0.063001846,-0.02712
Normal,0,0.045686769,0.041912727
Normal,0,0.007510154,0.13334
Normal,0,-0.032335385,0.168061818
Normal,0,-0.017940923,0.125943636
Normal,0,0.019401231,0.040063636
Normal,0,0.044435077,-0.044583636
Normal,0,0.034212923,-0.076634545
Normal,0,-0.000417231,-0.079921818
Normal,0,-0.009179077,-0.062252727
Normal,0,-0.006675692,-0.040063636
Normal,0,0.006258462,-0.004725455
Normal,0,-0.01356,0.040474545
Normal,0,-0.070512,0.098412727
Normal,0,-0.103056,0.133545455
Normal,0,-0.104307692,0.09944
Normal,0,-0.045686769,0.037803636
Normal,0,0.021070154,-0.031845455
Normal,0,0.028163077,-0.055678182
Normal,0,0.003546462,-0.049925455
Normal,0,-0.025242462,-0.035543636
Normal,0,-0.010430769,-0.029585455
Normal,0,-0.002086154,-0.039036364
Normal,0,-0.02712,-0.015203636
Normal,0,-0.061332923,0.040269091
Normal,0,-0.123500308,0.106425455
Normal,0,-0.137686154,0.130258182
Normal,0,-0.117450462,0.091221818
Normal,0,-0.071346462,0.012327273
Normal,0,-0.002920615,-0.033694545
Normal,0,0.018149538,-0.033283636
Normal,0,0.033795692,-0.026092727
Normal,0,0.035673231,-0.040885455
Normal,0,0.051528,-0.078278182
Normal,0,0.063001846,-0.078072727
Normal,0,0.003963692,-0.039858182
Normal,0,-0.065713846,0.024038182
Normal,0,-0.120579692,0.048692727
Normal,0,-0.102638769,0.017052727
Normal,0,-0.029206154,-0.046021818
Normal,0,0.031083692,-0.115876364
Normal,0,0.068843077,-0.118341818
Normal,0,0.051319385,-0.100467273
Normal,0,0.039428308,-0.089783636
Normal,0,0.047147077,-0.101083636
Normal,0,0.055074462,-0.121834545
Normal,0,0.047981538,-0.093070909
Normal,0,-0.035047385,-0.030407273
Normal,0,-0.102847385,0.027530909
Normal,0,-0.114947077,0.033078182
Normal,0,-0.082403077,-0.006369091
Normal,0,-0.023364923,-0.07458
Normal,0,-0.012099692,-0.099234545
Normal,0,-0.018984,-0.077250909
Normal,0,-0.044017846,-0.051363636
Normal,0,-0.047564308,-0.034721818
Normal,0,-0.024408,-0.05424
Normal,0,-0.030457846,-0.041912727
Normal,0,-0.058829538,0.014381818
Normal,0,-0.135391385,0.080949091
Normal,0,-0.192760615,0.098412727
Normal,0,-0.170438769,0.055678182
Normal,0,-0.094085538,-0.008218182
Normal,0,-0.015646154,-0.034310909
Normal,0,0.001043077,0.004725455
Normal,0,0.000625846,0.04068
Normal,0,0.015228923,0.06328
Normal,0,0.040262769,0.0339
Normal,0,0.058829538,0.004314545
Normal,0,0.027537231,0.019723636
Normal,0,-0.046312615,0.061225455
Normal,0,-0.131844923,0.122245455
Normal,0,-0.147491077,0.109918182
Normal,0,-0.077396308,0.070265455
Normal,0,0.005215385,0.052185455
Normal,0,0.051110769,0.062663636
Normal,0,0.027745846,0.097796364
Normal,0,-0.004172308,0.104576364
Normal,0,-0.003129231,0.077250909
Normal,0,0.017315077,0.021572727
Normal,0,0.032961231,0.007396364
Normal,0,-0.014603077,0.056910909
Normal,0,-0.083028923,0.136627273
Normal,0,-0.117867692,0.17176
Normal,0,-0.096797538,0.141969091
Normal,0,-0.018358154,0.089783636
Normal,0,0.032544,0.039036364
Normal,0,0.033795692,0.04746
Normal,0,0.017315077,0.056089091
Normal,0,0.006467077,0.025476364
Normal,0,0.035464615,-0.026298182
Normal,0,0.061124308,-0.065129091
Normal,0,0.029623385,-0.034105455
Normal,0,-0.056743385,0.036365455
Normal,0,-0.125795077,0.082181818
Normal,0,-0.115990154,0.078483636
Normal,0,-0.045478154,0.044378182
Normal,0,0.036299077,0.002670909
Normal,0,0.074267077,0.02486
Normal,0,0.073641231,0.079921818
Normal,0,0.049650462,0.1017
Normal,0,0.048398769,0.087112727
Normal,0,0.077604923,0.026914545
Normal,0,0.081151385,0.029996364
Normal,0,0.043183385,0.106425455
Normal,0,-0.015646154,0.157994545
Normal,0,-0.027954462,0.168472727
Normal,0,0.019818462,0.123067273
Normal,0,0.095128615,0.050541818
Normal,0,0.157504615,0.038214545
Normal,0,0.165849231,0.07684
Normal,0,0.137477538,0.089989091
Normal,0,0.116407385,0.062458182
Normal,0,0.112652308,-0.005136364
Normal,0,0.104933538,-0.060403636
Normal,0,0.060707077,-0.043350909
Normal,0,-0.036090462,0.016025455
Normal,0,-0.122874462,0.069032727
Normal,0,-0.121205538,0.073141818
Normal,0,-0.035256,0.041090909
Normal,0,0.061750154,0.031229091
Normal,0,0.106811077,0.072114545
Normal,0,0.098257846,0.116081818
Normal,0,0.071346462,0.122450909
Normal,0,0.077604923,0.0678
Normal,0,0.103890462,-0.015614545
Normal,0,0.103890462,-0.023216364
Normal,0,0.063836308,0.019929091
Normal,0,0.000625846,0.086290909
Normal,0,-0.024408,0.119163636
Normal,0,-0.007510154,0.073347273
Normal,0,0.037550769,0.044172727
Normal,0,0.057577846,0.059170909
Normal,0,0.02712,0.089372727
Normal,0,0.015020308,0.090810909
Normal,0,0.025033846,0.035543636
Normal,0,0.069051692,-0.042734545
Normal,0,0.100969846,-0.064307273
Normal,0,0.079482462,-0.026709091
Normal,0,0.046938462,0.038009091
Normal,0,0.023156308,0.084030909
Normal,0,0.058203692,0.040063636
Normal,0,0.139146462,-0.003698182
Normal,0,0.196307077,-0.005341818
Normal,0,0.191508923,0.039858182
Normal,0,0.125377846,0.107658182
Normal,0,0.054657231,0.103343636
Normal,0,0.022739077,0.046432727
Normal,0,0.012099692,-0.006369091
Normal,0,-0.017523692,-0.00452
Normal,0,-0.069051692,0.042734545
Normal,0,-0.117033231,0.103754545
Normal,0,-0.126629538,0.096152727
Normal,0,-0.077813538,0.04294
Normal,0,-0.017940923,0.033694545
Normal,0,0.006049846,0.033694545
Normal,0,-0.019609846,0.085469091
Normal,0,-0.058203692,0.116903636
Normal,0,-0.060498462,0.051158182
Normal,0,-0.022947692,-0.020134545
Normal,0,0.002294769,-0.083825455
Normal,0,-0.036716308,-0.080538182
Normal,0,-0.090121846,-0.019929091
Normal,0,-0.098883692,-0.025065455
Normal,0,-0.058203692,-0.059170909
Normal,0,-0.016063385,-0.075196364
Normal,0,-0.016272,-0.054856364
Normal,0,-0.042140308,0.017258182
Normal,0,-0.098883692,0.073552727
Normal,0,-0.140815385,0.043761818
Normal,0,-0.103890462,-0.033283636
Normal,0,-0.063001846,-0.086085455
Normal,0,-0.071763692,-0.101083636
Normal,0,-0.111400615,-0.044994545
Normal,0,-0.136017231,-0.013354545
Normal,0,-0.101387077,-0.035338182
Normal,0,-0.044017846,-0.046432727
Normal,0,-0.004798154,-0.066361818
Normal,0,-0.001043077,-0.012532727
Normal,0,-0.031918154,0.060198182
Normal,0,-0.044852308,0.055678182
Normal,0,-0.012725538,0.005341818
Normal,0,0.025868308,-0.049103636
Normal,0,0.02712,-0.060403636
Normal,0,-0.016063385,-0.024038182
Normal,0,-0.071137846,0.006369091
Normal,0,-0.086158154,-0.016230909
Normal,0,-0.040471385,-0.044789091
Normal,0,0.013142769,-0.07006
Normal,0,0.031709538,-0.042118182
Normal,0,0.006049846,0.0339
Normal,0,-0.031292308,0.06328
Normal,0,-0.024199385,0.055267273
Normal,0,0.009179077,0.010683636
Normal,0,0.044852308,-0.020956364
Normal,0,0.048398769,0.013149091
Normal,0,-0.000834462,0.0791
Normal,0,-0.030457846,0.100878182
Normal,0,0.002503385,0.054856364
Normal,0,0.078648,-0.013970909
Normal,0,0.121831385,-0.041501818
Normal,0,0.085115077,0.006985455
Normal,0,0.021487385,0.051158182
Normal,0,-0.032126769,0.063074545
Normal,0,-0.043392,0.040269091
Normal,0,-0.017732308,-0.003903636
Normal,0,-0.002503385,0.005341818
Normal,0,-0.027745846,0.051363636
Normal,0,-0.063001846,0.074785455
Normal,0,-0.035673231,0.048076364
Normal,0,0.036090462,-0.016230909
Normal,0,0.099718154,-0.0452
Normal,0,0.107645538,-0.013970909
Normal,0,0.053405538,0.027530909
Normal,0,-0.011682462,0.036981818
Normal,0,-0.033169846,-0.007190909
Normal,0,0.018358154,-0.068416364
Normal,0,0.05424,-0.077456364
Normal,0,0.035464615,-0.019107273
Normal,0,-0.002086154,0.051569091
Normal,0,-0.022113231,0.08136
Normal,0,0.015228923,0.047665455
Normal,0,0.066756923,-0.00678
Normal,0,0.100761231,-0.014587273
Normal,0,0.094502769,0.023832727
Normal,0,0.049024615,0.069032727
Normal,0,0.025659692,0.093481818
Normal,0,0.037968,0.08814
Normal,0,0.058203692,0.083825455
Normal,0,0.049024615,0.130052727
Normal,0,-0.005006769,0.184498182
Normal,0,-0.030040615,0.204838182
Normal,0,0.002920615,0.168472727
Normal,0,0.081985846,0.099029091
Normal,0,0.168144,0.072730909
Normal,0,0.188171077,0.085469091
Normal,0,0.160633846,0.115876364
Normal,0,0.114112615,0.151625455
Normal,0,0.114738462,0.156967273
Normal,0,0.119328,0.129230909
Normal,0,0.083237538,0.153885455
Normal,0,0.029832,0.215110909
Normal,0,-0.052362462,0.244901818
Normal,0,-0.060915692,0.226205455
Normal,0,-0.003129231,0.147721818
Normal,0,0.087827077,0.078483636
Normal,0,0.154792615,0.061841818
Normal,0,0.141441231,0.083003636
Normal,0,0.118910769,0.118752727
Normal,0,0.088661538,0.131901818
Normal,0,0.080942769,0.100261818
Normal,0,0.092833846,0.077661818
Normal,0,0.076979077,0.096769091
Normal,0,0.031500923,0.134778182
Normal,0,-0.015020308,0.151625455
Normal,0,0.000834462,0.11978
Normal,0,0.046938462,0.094303636
Normal,0,0.074684308,0.078278182
Normal,0,0.076144615,0.078894545
Normal,0,0.042974769,0.09266
Normal,0,0.020235692,0.072730909
Normal,0,0.032544,0.015203636
Normal,0,0.058203692,-0.043761818
Normal,0,0.051319385,-0.019518182
Normal,0,-0.010430769,0.05424
Normal,0,-0.077187692,0.123683636
Normal,0,-0.105350769,0.14464
Normal,0,-0.064462154,0.100056364
Normal,0,-0.003546462,0.059787273
Normal,0,0.026494154,0.027941818
Normal,0,0.033795692,0.027325455
Normal,0,0.015646154,0.028147273
Normal,0,0.041097231,-0.017052727
Normal,0,0.087827077,-0.068005455
Normal,0,0.110983385,-0.060814545
Normal,0,0.080108308,-0.009450909
Normal,0,-0.019609846,0.041912727
Normal,0,-0.078856615,0.084236364
Normal,0,-0.084489231,0.0791
Normal,0,-0.038593846,0.068416364
Normal,0,0.014603077,0.036981818
Normal,0,0.019609846,0.012738182
Normal,0,0.015228923,-0.00226
Normal,0,0.008761846,-0.057732727
Normal,0,0.036299077,-0.086496364
Normal,0,0.055700308,-0.084236364
Normal,0,0.034004308,-0.025065455
Normal,0,-0.016480615,0.043556364
Normal,0,-0.072598154,0.093892727
Normal,0,-0.065922462,0.085469091
Normal,0,-0.028163077,0.031434545
Normal,0,0.020652923,0.002670909
Normal,0,0.042140308,-0.023627273
Normal,0,0.003546462,-0.006369091
Normal,0,-0.036299077,-0.022189091
Normal,0,-0.054448615,-0.069649091
Normal,0,-0.039636923,-0.107863636
Normal,0,-0.024408,-0.134778182
Normal,0,-0.055908923,-0.102110909
Normal,0,-0.089078769,-0.05424
Normal,0,-0.099300923,-0.018490909
Normal,0,-0.061958769,-0.007601818
Normal,0,0.003129231,-0.017463636
Normal,0,0.02712,-0.033489091
Normal,0,0.022113231,-0.02712
Normal,0,-0.028580308,-0.033489091
Normal,0,-0.055283077,-0.067389091
Normal,0,-0.025242462,-0.102521818
Normal,0,0.005841231,-0.124505455
Normal,0,0.023782154,-0.069649091
Normal,0,-0.010848,0.023216364
Normal,0,-0.035673231,0.088345455
Normal,0,-0.020444308,0.077867273
Normal,0,0.016897846,0.039241818
Normal,0,0.058829538,0.001438182
Normal,0,0.052779692,-0.02938
Normal,0,0.038593846,-0.012738182
Normal,0,0.031918154,-0.031845455
Normal,0,0.047772923,-0.054034545
Normal,0,0.087827077,-0.072730909
Normal,0,0.083863385,-0.056294545
Normal,0,0.045269538,0.028147273
Normal,0,-0.014603077,0.082387273
Normal,0,-0.044852308,0.114438182
Normal,0,-0.008970462,0.098207273
Normal,0,0.042557538,0.052596364
Normal,0,0.074892923,0.021778182
Normal,0,0.052362462,0.001643636
Normal,0,0.022530462,-0.019107273
Normal,0,0.022321846,-0.039241818
Normal,0,0.039636923,-0.059376364
Normal,0,0.057160615,-0.075196364
Normal,0,0.042140308,-0.022189091
Normal,0,0.016480615,0.024449091
Normal,0,-0.009179077,0.051569091
Normal,0,-0.002294769,0.056910909
Normal,0,0.045686769,0.020134545
Normal,0,0.080525538,0.012327273
Normal,0,0.070720615,0.027941818
Normal,0,0.033795692,0.051363636
Normal,0,0.026076923,0.044789091
Normal,0,0.035673231,0.02034
Normal,0,0.038385231,-0.028969091
Normal,0,0.030875077,-0.042734545
Normal,0,0.004589538,-0.010478182
Normal,0,-0.013142769,0.019518182
Normal,0,-0.015437538,0.055267273
Normal,0,0.020027077,0.030201818
Normal,0,0.058203692,0.037803636
Normal,0,0.051319385,0.058965455
Normal,0,0.026702769,0.066978182
Normal,0,0.001251692,0.086290909
Normal,0,0.009804923,0.045405455
Normal,0,0.052988308,-0.004109091
Normal,0,0.078439385,-0.037598182
Normal,0,0.049233231,-0.008834545
Normal,0,-0.028371692,0.044378182
Normal,0,-0.088244308,0.08136
Normal,0,-0.077813538,0.100878182
Normal,0,-0.044643692,0.09492
Normal,0,-0.019609846,0.118341818
Normal,0,-0.027328615,0.137449091
Normal,0,-0.052362462,0.168061818
Normal,0,-0.049233231,0.166829091
Normal,0,-0.020652923,0.111972727
Normal,0,0.018358154,0.084441818
Normal,0,0.010222154,0.083209091
Normal,0,-0.024616615,0.109301818
Normal,0,-0.057160615,0.149570909
Normal,0,-0.065713846,0.164774545
Normal,0,-0.032126769,0.148338182
Normal,0,-0.008136,0.148132727
Normal,0,-0.000417231,0.160049091
Normal,0,-0.019609846,0.188812727
Normal,0,-0.034421538,0.212029091
Normal,0,-0.009387692,0.178129091
Normal,0,0.018149538,0.137038182
Normal,0,0.042557538,0.102727273
Normal,0,0.024199385,0.092249091
Normal,0,-0.014603077,0.086290909
Normal,0,-0.021696,0.07232
Normal,0,-0.019609846,0.062663636
Normal,0,0.005841231,0.065950909
Normal,0,0.016689231,0.109918182
Normal,0,0.005215385,0.160665455
Normal,0,0.008553231,0.209152727
Normal,0,0.025033846,0.19888
Normal,0,0.070512,0.132929091
Normal,0,0.107019692,0.05424
Normal,0,0.099718154,-0.024243636
Normal,0,0.065713846,-0.056294545
Normal,0,0.025242462,-0.060198182
Normal,0,0.020235692,-0.050541818
Normal,0,0.030249231,-0.023627273
Normal,0,0.015646154,0.036570909
Normal,0,-0.020861538,0.10396
Normal,0,-0.069468923,0.152447273
Normal,0,-0.068008615,0.154912727
Normal,0,-0.015646154,0.084647273
Normal,0,0.060081231,-0.005136364
Normal,0,0.122457231,-0.084236364
Normal,0,0.112026462,-0.10396
Normal,0,0.076353231,-0.083003636
Normal,0,0.028163077,-0.071909091
Normal,0,0.004380923,-0.059581818
Normal,0,0.008553231,-0.026709091
Normal,0,-0.025033846,0.041707273
Normal,0,-0.067591385,0.110329091
Normal,0,-0.101387077,0.145256364
Normal,0,-0.073641231,0.096563636
Normal,0,-0.002503385,0.016436364
Normal,0,0.053822769,-0.056910909
Normal,0,0.084072,-0.106630909
Normal,0,0.055283077,-0.096152727
Normal,0,0.033587077,-0.082798182
Normal,0,0.028997538,-0.065129091
Normal,0,0.015020308,-0.043761818
Normal,0,-0.009804923,-0.005752727
Normal,0,-0.085532308,0.045610909
Normal,0,-0.148951385,0.095125455
Normal,0,-0.150620308,0.108890909
Normal,0,-0.104724923,0.064512727
Normal,0,-0.034838769,-0.006574545
Normal,0,0.003755077,-0.074169091
Normal,0,0.017315077,-0.089372727
Normal,0,0.024616615,-0.101494545
Normal,0,0.025659692,-0.110945455
Normal,0,0.030040615,-0.103343636
Normal,0,0.012099692,-0.089989091
Normal,0,-0.044017846,-0.025476364
Normal,0,-0.117450462,0.056294545
Normal,0,-0.166266462,0.103754545
Normal,0,-0.148325538,0.103343636
Normal,0,-0.083237538,0.041912727
Normal,0,-0.007510154,-0.041296364
Normal,0,0.028580308,-0.079716364
Normal,0,0.022947692,-0.108274545
Normal,0,0.022530462,-0.119163636
Normal,0,0.023573538,-0.101083636
Normal,0,0.041097231,-0.090810909
Normal,0,0.024408,-0.038625455
Normal,0,-0.041514462,0.035954545
Normal,0,-0.091582154,0.088345455
Normal,0,-0.106185231,0.088345455
Normal,0,-0.056534769,0.02938
Normal,0,0.018775385,-0.043967273
Normal,0,0.068008615,-0.080332727
Normal,0,0.081151385,-0.074374545
Normal,0,0.057160615,-0.080949091
Normal,0,0.049024615,-0.083414545
Normal,0,0.057369231,-0.089783636
Normal,0,0.031918154,-0.059376364
Normal,0,-0.038385231,0.013149091
Normal,0,-0.115572923,0.067389091
Normal,0,-0.147699692,0.109507273
Normal,0,-0.115572923,0.082592727
Normal,0,-0.037550769,0.023216364
Normal,0,0.032544,-0.006985455
Normal,0,0.061124308,-0.006369091
Normal,0,0.040054154,0.011505455
Normal,0,0.010848,0.0226
Normal,0,0.008553231,0.005136364
Normal,0,0.010639385,-0.006985455
Normal,0,-0.008136,0.025476364
Normal,0,-0.064670769,0.056910909
Normal,0,-0.124334769,0.093687273
Normal,0,-0.131427692,0.093070909
Normal,0,-0.089496,0.058965455
Normal,0,-0.032544,0.037803636
Normal,0,0.008344615,0.036365455
Normal,0,0.028163077,0.055678182
Normal,0,0.041723077,0.055678182
Normal,0,0.061124308,0.044994545
Normal,0,0.098883692,0.013765455
Normal,0,0.098257846,0.016641818
Normal,0,0.029623385,0.076018182
Normal,0,-0.058829538,0.14238
Normal,0,-0.109105846,0.189223636
Normal,0,-0.089496,0.171554545
Normal,0,-0.018149538,0.136627273
Normal,0,0.042140308,0.110329091
Normal,0,0.051528,0.09492
Normal,0,0.053196923,0.087318182
Normal,0,0.056117538,0.05424
Normal,0,0.069051692,0.013765455
Normal,0,0.087618462,-0.003287273
Normal,0,0.069677538,0.02938
Normal,0,0.025033846,0.081770909
Normal,0,-0.025242462,0.111767273
Normal,0,-0.026285538,0.081154545
Normal,0,0.025033846,0.008629091
Normal,0,0.072389538,-0.026092727
Normal,0,0.095128615,-0.019723636
Normal,0,0.066548308,0.012327273
Normal,0,0.040262769,0.040885455
Normal,0,0.047147077,0.03842
Normal,0,0.042766154,0.032461818
Normal,0,0.016689231,0.046432727
Normal,0,-0.046104,0.069649091
Normal,0,-0.092416615,0.098412727
Normal,0,-0.086366769,0.082181818
Normal,0,-0.035673231,0.018901818
Normal,0,0.064253538,-0.016641818
Normal,0,0.119745231,-0.013354545
Normal,0,0.110148923,0.0452
Normal,0,0.075518769,0.103138182
Normal,0,0.040262769,0.09944
Normal,0,0.043600615,0.080127273
Normal,0,0.035464615,0.068416364
Normal,0,0.001251692,0.074990909
Normal,0,-0.054657231,0.099029091
Normal,0,-0.082403077,0.100056364
Normal,0,-0.053405538,0.077250909
Normal,0,-0.003963692,0.058349091
Normal,0,0.055074462,0.06102
Normal,0,0.064462154,0.113205455
Normal,0,0.056534769,0.175663636
Normal,0,0.058203692,0.175458182
Normal,0,0.070512,0.122861818
Normal,0,0.090121846,0.059992727
Normal,0,0.041514462,0.032461818
Normal,0,-0.035047385,0.056910909
Normal,0,-0.102430154,0.078894545
Normal,0,-0.109731692,0.058554545
Normal,0,-0.035673231,0.018696364
Normal,0,0.045269538,-0.010272727
Normal,0,0.104933538,0.010683636
Normal,0,0.100135385,0.073758182
Normal,0,0.073432615,0.095741818
Normal,0,0.072389538,0.078894545
Normal,0,0.092833846,0.036365455
Normal,0,0.101387077,0.002465455
Normal,0,0.036299077,0.034516364
Normal,0,-0.040888615,0.072525455
Normal,0,-0.081777231,0.061841818
Normal,0,-0.056952,0.018490909
Normal,0,0.025659692,-0.042529091
Normal,0,0.082611692,-0.068621818
Normal,0,0.108897231,-0.023627273
Normal,0,0.088035692,0.010889091
Normal,0,0.061541538,0.013354545
Normal,0,0.061750154,-0.022394545
Normal,0,0.046938462,-0.064512727
Normal,0,0.012934154,-0.046843636
Normal,0,-0.063627692,-0.006369091
Normal,0,-0.101387077,0.015614545
Normal,0,-0.063836308,-0.015409091
Normal,0,0.012934154,-0.059992727
Normal,0,0.107854154,-0.079305455
Normal,0,0.132470769,-0.030407273
Normal,0,0.106602462,0.037598182
Normal,0,0.052153846,0.051158182
Normal,0,0.014394462,0.031434545
Normal,0,0.045269538,-0.026914545
Normal,0,0.057369231,-0.026092727
Normal,0,0.025659692,0.024243636
Normal,0,-0.034212923,0.055061818
Normal,0,-0.068425846,0.057938182
Normal,0,-0.025868308,0.016436364
Normal,0,0.035047385,-0.019107273
Normal,0,0.074475692,0.004109091
Normal,0,0.057995077,0.064307273
Normal,0,0.011682462,0.104165455
Normal,0,-0.002503385,0.091221818
Normal,0,0.011473846,0.011916364
Normal,0,0.043809231,-0.036570909
Normal,0,0.034212923,-0.023832727
Normal,0,-0.011682462,0.015409091
Normal,0,-0.050693538,0.069649091
Normal,0,-0.046104,0.061841818
Normal,0,0.006675692,0.02712
Normal,0,0.039845538,0.020956364
Normal,0,0.045478154,0.050336364
Normal,0,0.003129231,0.090810909
Normal,0,-0.035047385,0.084236364
Normal,0,-0.026702769,0.017874545
Normal,0,0.010222154,-0.047049091
Normal,0,0.043809231,-0.038830909
Normal,0,0.010848,0.004314545
Normal,0,-0.035673231,0.072114545
Normal,0,-0.049650462,0.089989091
Normal,0,-0.014603077,0.031434545
Normal,0,0.045269538,-0.017669091
Normal,0,0.068008615,-0.03842
Normal,0,0.046312615,-0.0113
Normal,0,-0.001043077,0.00452
Normal,0,-0.020652923,-0.020750909
Normal,0,-0.002920615,-0.0565
Normal,0,0.010639385,-0.063074545
Normal,0,-0.002503385,-0.027325455
Normal,0,-0.029414769,0.028763636
Normal,0,-0.032544,0.058349091
Normal,0,0.003129231,0.034105455
Normal,0,0.061541538,0.016025455
Normal,0,0.101387077,0.017258182
Normal,0,0.078856615,0.058143636
Normal,0,0.014185846,0.104576364
Normal,0,-0.044226462,0.080949091
Normal,0,-0.063210462,0.014381818
Normal,0,-0.048607385,-0.043761818
Normal,0,-0.047147077,-0.042118182
Normal,0,-0.053196923,0.027736364
Normal,0,-0.059664,0.099029091
Normal,0,-0.030457846,0.094098182
Normal,0,0.051319385,0.056089091
Normal,0,0.098257846,0.035132727
Normal,0,0.089913231,0.048281818
Normal,0,0.028788923,0.109096364
Normal,0,-0.045478154,0.142174545
Normal,0,-0.073849846,0.12204
Normal,0,-0.061958769,0.058349091
Normal,0,-0.030875077,0.008834545
Normal,0,-0.031083692,0.026709091
Normal,0,-0.052779692,0.065950909
Normal,0,-0.046938462,0.081770909
Normal,0,-0.003337846,0.063485455
Normal,0,0.050484923,0.042323636
Normal,0,0.061541538,0.043967273
Normal,0,0.034630154,0.078483636
Normal,0,0.002920615,0.089989091
Normal,0,-0.018149538,0.030201818
Normal,0,-0.010639385,-0.042118182
Normal,0,-0.001460308,-0.083209091
Normal,0,-0.020235692,-0.052185455
Normal,0,-0.053405538,0.04294
Normal,0,-0.070512,0.095741818
Normal,0,-0.037133538,0.074169091
Normal,0,0.024616615,0.008012727
Normal,0,0.076979077,-0.042323636
Normal,0,0.086992615,-0.026709091
Normal,0,0.050902154,0.004314545
Normal,0,0.013977231,0.013149091
Normal,0,0.006884308,-0.016847273
Normal,0,0.032961231,-0.058349091
Normal,0,0.036924923,-0.049309091
Normal,0,0.002712,0.014587273
Normal,0,-0.021696,0.065129091
Normal,0,-0.003963692,0.073963636
Normal,0,0.062793231,0.057938182
Normal,0,0.129967385,0.01808
Normal,0,0.146239385,0.019312727
Normal,0,0.103681846,0.04746
Normal,0,0.039428308,0.067594545
Normal,0,0.002086154,0.063896364
Normal,0,0.016897846,0.022394545
Normal,0,0.048607385,0.02712
Normal,0,0.05424,0.099850909
Normal,0,0.046729846,0.176074545
Normal,0,0.051736615,0.203810909
Normal,0,0.102221538,0.17628
Normal,0,0.166683692,0.108890909
Normal,0,0.183164308,0.068827273
Normal,0,0.148116923,0.083825455
Normal,0,0.076353231,0.10848
Normal,0,0.018984,0.112178182
Normal,0,0.021487385,0.065334545
Normal,0,0.046938462,0.018285455
Normal,0,0.063627692,0.038830909
Normal,0,0.038802462,0.097796364
Normal,0,0.003546462,0.134572727
Normal,0,0.023156308,0.135394545
Normal,0,0.066756923,0.096358182
Normal,0,0.120371077,0.054650909
Normal,0,0.123500308,0.058349091
Normal,0,0.073641231,0.067594545
Normal,0,0.032335385,0.06328
Normal,0,0.025033846,0.029174545
Normal,0,0.070094769,-0.022394545
Normal,0,0.081151385,-0.006985455
Normal,0,0.056534769,0.053829091
Normal,0,0.012308308,0.125121818
Normal,0,-0.027328615,0.14916
Normal,0,-0.015228923,0.080332727
Normal,0,0.019401231,-0.006574545
Normal,0,0.060289846,-0.070881818
Normal,0,0.0678,-0.069238182
Normal,0,0.043809231,-0.035338182
Normal,0,0.025033846,-0.02712
Normal,0,0.037759385,-0.036776364
Normal,0,0.059664,-0.03616
Normal,0,0.049024615,0.01582
Normal,0,0.009387692,0.087523636
Normal,0,-0.026494154,0.137038182
Normal,0,-0.016897846,0.127381818
Normal,0,0.034004308,0.069854545
Normal,0,0.079899692,0.008012727
Normal,0,0.077187692,-0.018696364
Normal,0,0.026494154,-0.010067273
Normal,0,-0.026285538,0.002670909
Normal,0,-0.029832,-0.001643636
Normal,0,-0.000834462,-0.002876364
Normal,0,0.010848,0.041296364
Normal,0,-0.012308308,0.098001818
Normal,0,-0.052988308,0.171965455
Normal,0,-0.069260308,0.175047273
Normal,0,-0.046938462,0.125327273
Normal,0,-0.009387692,0.078689091
Normal,0,0.002086154,0.01582
Normal,0,-0.020235692,0.02486
Normal,0,-0.052362462,0.019518182
Normal,0,-0.063419077,-0.001027273
Normal,0,-0.040054154,-0.02034
Normal,0,-0.015020308,-0.028969091
Normal,0,-0.017315077,0.038214545
Normal,0,-0.050067692,0.125738182
Normal,0,-0.081985846,0.188401818
Normal,0,-0.077187692,0.173198182
Normal,0,-0.044852308,0.12882
Normal,0,-0.009596308,0.074990909
Normal,0,-0.000625846,0.028147273
Normal,0,-0.037968,0.001027273
Normal,0,-0.074267077,-0.046021818
Normal,0,-0.071137846,-0.098001818
Normal,0,-0.022739077,-0.133134545
Normal,0,-0.001251692,-0.10396
Normal,0,-0.044643692,-0.030612727
Normal,0,-0.087201231,0.043761818
Normal,0,-0.117033231,0.073552727
Normal,0,-0.088661538,0.067183636
Normal,0,-0.036299077,0.0226
Normal,0,-0.006049846,-0.02034
Normal,0,0.012308308,-0.008423636
Normal,0,-0.005424,-0.02938
Normal,0,0.008136,-0.057116364
Normal,0,0.039845538,-0.105809091
Normal,0,0.047147077,-0.113821818
Normal,0,0.024199385,-0.038214545
Normal,0,-0.043809231,0.026298182
Normal,0,-0.082611692,0.082181818
Normal,0,-0.075518769,0.072936364
Normal,0,-0.028163077,0.029585455
Normal,0,0.026076923,-0.012738182
Normal,0,0.016480615,-0.019723636
Normal,0,-0.006675692,-0.014381818
Normal,0,-0.011473846,-0.03616
Normal,0,0.000208615,-0.049103636
Normal,0,0.028580308,-0.067389091
Normal,0,0.028371692,-0.023216364
Normal,0,-0.002294769,0.038214545
Normal,0,-0.042766154,0.083003636
Normal,0,-0.060707077,0.098001818
Normal,0,-0.045895385,0.057938182
Normal,0,-0.026494154,0.015614545
Normal,0,-0.031709538,-0.004109091
Normal,0,-0.068634462,0.00226
Normal,0,-0.086158154,-0.002465455
Normal,0,-0.073849846,-0.015203636
Normal,0,-0.049859077,-0.061430909
Normal,0,-0.026702769,-0.060609091
Normal,0,-0.032544,-0.00678
