Bearing,Fault Diameter,DE,FE
Normal,0,-0.005215385,-0.002876364
Normal,0,-0.001251692,-0.018696364
Normal,0,-0.018984,0.000205455
Normal,0,-0.070929231,0.04746
Normal,0,-0.123083077,0.095125455
Normal,0,-0.124334769,0.095330909
Normal,0,-0.076561846,0.049925455
Normal,0,-0.023364923,0.0113
Normal,0,0.008136,-0.017463636
Normal,0,0.008970462,-0.007807273
Normal,0,0.010848,0.014998182
Normal,0,0.020652923,0.031845455
Normal,0,0.026494154,0.048076364
Normal,0,0.003755077,0.084647273
Normal,0,-0.054657231,0.144845455
Normal,0,-0.110357538,0.182443636
Normal,0,-0.121831385,0.168061818
Normal,0,-0.074267077,0.093070909
Normal,0,0.006675692,0.021367273
Normal,0,0.071972308,-0.016230909
Normal,0,0.081777231,-0.023832727
Normal,0,0.077396308,0.012327273
Normal,0,0.093042462,0.034516364
Normal,0,0.101595692,0.037803636
Normal,0,0.110357538,0.060609091
Normal,0,0.093668308,0.100878182
Normal,0,0.046938462,0.153063636
Normal,0,0.017940923,0.169294545
Normal,0,0.022739077,0.129436364
Normal,0,0.079899692,0.058143636
Normal,0,0.131219077,-0.005547273
Normal,0,0.139355077,-0.031023636
Normal,0,0.118910769,-0.009861818
Normal,0,0.092416615,0.012943636
Normal,0,0.104516308,0.007601818
Normal,0,0.113278154,0.023832727
Normal,0,0.093251077,0.051158182
Normal,0,0.046312615,0.107452727
Normal,0,-0.003337846,0.156145455
Normal,0,-0.004798154,0.130258182
Normal,0,0.039845538,0.071087273
Normal,0,0.100135385,-0.003287273
Normal,0,0.131010462,-0.052185455
Normal,0,0.113695385,-0.055678182
Normal,0,0.079273846,-0.053829091
Normal,0,0.065713846,-0.065334545
Normal,0,0.079482462,-0.080538182
Normal,0,0.068425846,-0.068621818
Normal,0,0.010222154,-0.014792727
Normal,0,-0.05424,0.042323636
Normal,0,-0.076979077,0.054650909
Normal,0,-0.032752615,0.010683636
Normal,0,0.049859077,-0.057732727
Normal,0,0.146656615,-0.102521818
Normal,0,0.198393231,-0.104370909
Normal,0,0.173985231,-0.075196364
Normal,0,0.134765538,-0.062869091
Normal,0,0.108271385,-0.060198182
Normal,0,0.077396308,-0.039241818
Normal,0,0.002503385,-0.001849091
Normal,0,-0.103890462,0.062869091
Normal,0,-0.162928615,0.084647273
Normal,0,-0.148534154,0.055472727
Normal,0,-0.071346462,0.000821818
Normal,0,0.018358154,-0.05424
Normal,0,0.060081231,-0.037598182
Normal,0,0.052362462,0.013970909
Normal,0,0.024408,0.062252727
Normal,0,0.018775385,0.071909091
Normal,0,0.028580308,0.040885455
Normal,0,0.027954462,0.032256364
Normal,0,-0.005424,0.064512727
Normal,0,-0.068217231,0.104781818
Normal,0,-0.095545846,0.098207273
Normal,0,-0.053196923,0.046021818
Normal,0,0.033587077,-0.012943636
Normal,0,0.099092308,-0.027325455
Normal,0,0.116616,0.016847273
Normal,0,0.091999385,0.069854545
Normal,0,0.064670769,0.091632727
Normal,0,0.061124308,0.072730909
Normal,0,0.043183385,0.049514545
Normal,0,0.007718769,0.060814545
Normal,0,-0.052153846,0.101494545
Normal,0,-0.090956308,0.119163636
Normal,0,-0.058829538,0.105809091
Normal,0,0.021070154,0.078894545
Normal,0,0.106393846,0.070265455
Normal,0,0.137686154,0.11752
Normal,0,0.126838154,0.162925455
Normal,0,0.104307692,0.154912727
Normal,0,0.096588923,0.078483636
Normal,0,0.097840615,-0.0113
Normal,0,0.051319385,-0.046227273
Normal,0,-0.034212923,-0.016847273
Normal,0,-0.123083077,0.056089091
Normal,0,-0.159799385,0.084441818
Normal,0,-0.120996923,0.058349091
Normal,0,-0.045060923,0.036776364
Normal,0,0.025659692,0.042118182
Normal,0,0.044226462,0.085674545
Normal,0,0.028580308,0.108890909
Normal,0,0.016272,0.078072727
Normal,0,0.032752615,0.021161818
Normal,0,0.036924923,-0.020545455
Normal,0,-0.020652923,0.005958182
Normal,0,-0.092625231,0.066156364
Normal,0,-0.141649846,0.106630909
Normal,0,-0.106811077,0.075812727
Normal,0,-0.009387692,0.018285455
Normal,0,0.063001846,0.006985455
Normal,0,0.082403077,0.031845455
Normal,0,0.040888615,0.078483636
Normal,0,-0.005841231,0.079716364
Normal,0,-0.018775385,0.020956364
Normal,0,-0.020652923,-0.039858182
Normal,0,-0.031918154,-0.035338182
Normal,0,-0.077813538,0.027941818
Normal,0,-0.118910769,0.093070909
Normal,0,-0.100761231,0.098001818
Normal,0,-0.021904615,0.044994545
Normal,0,0.086784,0.019723636
Normal,0,0.135182769,0.030201818
Normal,0,0.123917538,0.077250909
Normal,0,0.094294154,0.100878182
Normal,0,0.068843077,0.077045455
Normal,0,0.070094769,0.031845455
Normal,0,0.059246769,-0.002054545
Normal,0,0.015646154,0.034310909
Normal,0,-0.039428308,0.073963636
Normal,0,-0.069468923,0.078689091
Normal,0,-0.044435077,0.032461818
Normal,0,0.032752615,-0.008629091
Normal,0,0.098257846,0.007807273
Normal,0,0.105976615,0.067594545
Normal,0,0.086784,0.129436364
Normal,0,0.059872615,0.112794545
Normal,0,0.063419077,0.046432727
Normal,0,0.080108308,-0.004109091
Normal,0,0.061332923,0.023627273
Normal,0,0.008970462,0.100056364
Normal,0,-0.057995077,0.168678182
Normal,0,-0.052362462,0.16724
Normal,0,0.009596308,0.107041818
Normal,0,0.0678,0.063896364
Normal,0,0.095754462,0.054445455
Normal,0,0.063419077,0.095125455
Normal,0,0.035673231,0.096769091
Normal,0,0.039428308,0.057732727
Normal,0,0.061958769,0.0113
Normal,0,0.082403077,0.006163636
Normal,0,0.033378462,0.077661818
Normal,0,-0.040054154,0.133134545
Normal,0,-0.060707077,0.159021818
Normal,0,-0.025868308,0.118136364
Normal,0,0.042974769,0.077867273
Normal,0,0.077187692,0.077661818
Normal,0,0.066131077,0.100261818
Normal,0,0.026494154,0.129230909
Normal,0,0.008344615,0.08588
Normal,0,0.030040615,0.043967273
Normal,0,0.044435077,0.019107273
Normal,0,0.038802462,0.05198
Normal,0,-0.011265231,0.130669091
Normal,0,-0.035047385,0.154501818
Normal,0,-0.002712,0.116903636
Normal,0,0.045895385,0.042118182
Normal,0,0.092208,-0.003903636
Normal,0,0.076561846,0.022189091
Normal,0,0.025242462,0.080127273
Normal,0,-0.010430769,0.072525455
Normal,0,0.001877538,0.037392727
Normal,0,0.042140308,-0.023832727
Normal,0,0.045060923,-0.052801818
Normal,0,0.007927385,0.009861818
Normal,0,-0.041514462,0.057116364
Normal,0,-0.055283077,0.07684
Normal,0,-0.009596308,0.047049091
Normal,0,0.058203692,0.019929091
Normal,0,0.087618462,0.04294
Normal,0,0.045269538,0.075401818
Normal,0,-0.022947692,0.088961818
Normal,0,-0.042557538,0.044994545
Normal,0,-0.018775385,-0.030818182
Normal,0,0.011891077,-0.085263636
Normal,0,0.015020308,-0.050336364
Normal,0,-0.021278769,0.021778182
Normal,0,-0.045269538,0.04746
Normal,0,-0.014394462,0.015409091
Normal,0,0.053822769,-0.060198182
Normal,0,0.105768,-0.086290909
Normal,0,0.100552615,-0.065334545
Normal,0,0.050902154,-0.024449091
Normal,0,0.012099692,0.001232727
Normal,0,0.018358154,-0.033078182
Normal,0,0.036090462,-0.077867273
Normal,0,0.013142769,-0.06102
Normal,0,-0.054031385,0.008834545
Normal,0,-0.108062769,0.043145455
Normal,0,-0.114947077,0.044789091
Normal,0,-0.085532308,-0.005136364
Normal,0,-0.035464615,-0.047870909
Normal,0,-0.016272,-0.037187273
Normal,0,-0.048398769,-0.016641818
Normal,0,-0.084906462,0.024038182
Normal,0,-0.084697846,-0.010889091
Normal,0,-0.035673231,-0.068210909
Normal,0,-0.002294769,-0.064923636
Normal,0,-0.032335385,-0.018490909
Normal,0,-0.095963077,0.037803636
Normal,0,-0.1356,0.042118182
Normal,0,-0.123291692,-0.011710909
Normal,0,-0.090539077,-0.083414545
Normal,0,-0.056952,-0.095947273
Normal,0,-0.057786462,-0.062663636
Normal,0,-0.074058462,0.010478182
Normal,0,-0.071137846,0.0339
Normal,0,-0.039845538,-0.010478182
Normal,0,0.004380923,-0.024243636
Normal,0,-0.006675692,-0.023010909
Normal,0,-0.033378462,0.017874545
Normal,0,-0.049859077,0.04294
Normal,0,-0.025451077,0.008423636
Normal,0,0.048190154,-0.036570909
Normal,0,0.096171692,-0.055883636
Normal,0,0.104516308,-0.01808
Normal,0,0.053822769,0.045610909
Normal,0,0.003546462,0.060609091
Normal,0,-0.002086154,0.025887273
Normal,0,0.009179077,-0.013354545
Normal,0,0.018984,-0.0452
Normal,0,-0.020861538,-0.013354545
Normal,0,-0.063419077,0.0339
Normal,0,-0.053822769,0.037803636
Normal,0,-0.000625846,0.018285455
Normal,0,0.068008615,-0.016847273
Normal,0,0.074058462,0.000821818
Normal,0,0.014185846,0.043556364
Normal,0,-0.050693538,0.055267273
Normal,0,-0.077813538,0.029996364
Normal,0,-0.053822769,-0.017669091
Normal,0,-0.021696,-0.054650909
Normal,0,-0.021070154,-0.040269091
Normal,0,-0.059455385,0.028763636
Normal,0,-0.090539077,0.045816364
Normal,0,-0.069468923,0.010067273
Normal,0,-0.020027077,-0.036776364
Normal,0,0.005632615,-0.063896364
Normal,0,-0.012725538,-0.026503636
Normal,0,-0.052779692,0.024449091
Normal,0,-0.086992615,0.050336364
Normal,0,-0.076144615,0.033078182
Normal,0,-0.030666462,0.003081818
Normal,0,-0.013768615,0.023421818
Normal,0,-0.049441846,0.074785455
Normal,0,-0.095128615,0.118958182
Normal,0,-0.097632,0.108685455
Normal,0,-0.035047385,0.060403636
Normal,0,0.046521231,0.023216364
Normal,0,0.068843077,0.000410909
Normal,0,0.044226462,0.014792727
Normal,0,0.008136,0.034310909
Normal,0,0.002294769,0.030407273
Normal,0,0.027328615,0.008012727
Normal,0,0.024408,0.012532727
Normal,0,-0.005215385,0.064512727
Normal,0,-0.056952,0.121423636
Normal,0,-0.091790769,0.148749091
Normal,0,-0.052779692,0.107247273
Normal,0,0.017732308,0.060198182
Normal,0,0.057369231,0.0339
Normal,0,0.042974769,0.035954545
Normal,0,-0.010848,0.063074545
Normal,0,-0.042348923,0.055883636
Normal,0,-0.028371692,0.029585455
Normal,0,0.009804923,0.019929091
Normal,0,0.031292308,0.051158182
Normal,0,0.011891077,0.109301818
Normal,0,-0.009179077,0.161281818
Normal,0,0.002920615,0.139709091
Normal,0,0.060289846,0.076223636
Normal,0,0.120162462,0.024654545
Normal,0,0.128089846,-0.005752727
Normal,0,0.074475692,0.012121818
Normal,0,0.015228923,0.005341818
Normal,0,0.008344615,-0.012327273
Normal,0,0.045686769,-0.028763636
Normal,0,0.080942769,-0.015614545
Normal,0,0.063836308,0.056910909
Normal,0,0.028788923,0.125738182
Normal,0,0.035881846,0.169089091
Normal,0,0.080525538,0.141969091
Normal,0,0.139355077,0.082387273
Normal,0,0.178574769,0.029585455
Normal,0,0.161885538,0.007190909
Normal,0,0.111192,0.008423636
Normal,0,0.082194462,-0.001027273
Normal,0,0.107436923,-0.020545455
Normal,0,0.153958154,-0.017874545
Normal,0,0.156044308,0.039036364
Normal,0,0.106185231,0.095330909
Normal,0,0.047981538,0.125121818
Normal,0,0.034212923,0.090605455
Normal,0,0.069468923,0.03616
Normal,0,0.095128615,0.001643636
Normal,0,0.073641231,-0.005341818
Normal,0,0.031500923,0.029585455
Normal,0,0.003337846,0.039036364
Normal,0,0.012934154,0.030818182
Normal,0,0.052153846,-0.000410909
Normal,0,0.071346462,-0.003287273
Normal,0,0.046938462,0.053418182
Normal,0,-0.006884308,0.106630909
Normal,0,-0.031709538,0.115054545
Normal,0,-0.000834462,0.07006
Normal,0,0.041097231,0.01808
Normal,0,0.050693538,-0.029790909
Normal,0,0.010848,-0.034516364
Normal,0,-0.032544,-0.025476364
Normal,0,-0.054448615,-0.035543636
Normal,0,-0.052362462,-0.048487273
Normal,0,-0.036090462,-0.059581818
Normal,0,-0.038593846,-0.026503636
Normal,0,-0.048190154,0.029174545
Normal,0,-0.057995077,0.069032727
Normal,0,-0.030666462,0.061841818
Normal,0,0.041723077,0.01808
Normal,0,0.096171692,-0.028969091
Normal,0,0.095545846,-0.033489091
Normal,0,0.047564308,-0.014792727
Normal,0,0.006258462,-0.035954545
Normal,0,0.013351385,-0.066978182
Normal,0,0.04068,-0.088961818
Normal,0,0.042348923,-0.063485455
Normal,0,0.011473846,0.006574545
Normal,0,-0.031500923,0.073141818
Normal,0,-0.052779692,0.101905455
Normal,0,-0.036716308,0.076634545
Normal,0,0.006049846,0.018696364
Normal,0,0.018984,-0.026298182
Normal,0,-0.025659692,-0.012738182
Normal,0,-0.071972308,-0.005136364
Normal,0,-0.069468923,-0.019929091
Normal,0,-0.032752615,-0.034927273
Normal,0,-0.019818462,-0.032667273
Normal,0,-0.043600615,0.018285455
Normal,0,-0.068634462,0.068005455
Normal,0,-0.074475692,0.104165455
Normal,0,-0.042974769,0.101494545
Normal,0,0.007927385,0.074169091
Normal,0,0.018775385,0.070470909
Normal,0,-0.019192615,0.08136
Normal,0,-0.068008615,0.086085455
Normal,0,-0.090539077,0.064512727
Normal,0,-0.064462154,0.016847273
Normal,0,-0.015020308,-0.02486
Normal,0,0.020861538,-0.017463636
Normal,0,0.014394462,0.012327273
Normal,0,-0.010639385,0.042529091
Normal,0,-0.010639385,0.046638182
Normal,0,0.015020308,0.017874545
Normal,0,0.054657231,0.003492727
Normal,0,0.054448615,0.016847273
Normal,0,0.030040615,0.048281818
Normal,0,0.011265231,0.069443636
Normal,0,-0.001460308,0.055267273
Normal,0,0.016689231,0.003492727
Normal,0,0.018984,-0.051158182
Normal,0,-0.015854769,-0.053829091
Normal,0,-0.044852308,-0.026709091
Normal,0,-0.046312615,-0.000205455
Normal,0,-0.005006769,0.009450909
Normal,0,0.037133538,0.005752727
Normal,0,0.035464615,0.026298182
Normal,0,0.007092923,0.053007273
Normal,0,-0.041723077,0.075607273
Normal,0,-0.052988308,0.052390909
Normal,0,-0.017315077,-0.009656364
Normal,0,0.008970462,-0.049514545
Normal,0,0.011891077,-0.058554545
Normal,0,-0.018566769,-0.016025455
Normal,0,-0.046521231,0.036981818
Normal,0,-0.040471385,0.040269091
Normal,0,0.003546462,0.028558182
Normal,0,0.051110769,0.05424
Normal,0,0.030249231,0.089578182
Normal,0,-0.013768615,0.129436364
Normal,0,-0.015228923,0.145872727
Normal,0,0.012099692,0.111356364
Normal,0,0.052779692,0.078483636
Normal,0,0.083028923,0.052185455
Normal,0,0.091373538,0.058554545
Normal,0,0.063627692,0.0904
Normal,0,0.040471385,0.092865455
Normal,0,0.055283077,0.084852727
Normal,0,0.076144615,0.096358182
Normal,0,0.068634462,0.142790909
Normal,0,0.013351385,0.212029091
Normal,0,-0.023573538,0.259078182
Normal,0,-0.004798154,0.232163636
Normal,0,0.037759385,0.160254545
Normal,0,0.077813538,0.096769091
Normal,0,0.080316923,0.053007273
Normal,0,0.041097231,0.052390909
Normal,0,0.002920615,0.053007273
Normal,0,0.001043077,0.053007273
Normal,0,0.029623385,0.069649091
Normal,0,0.047147077,0.094714545
Normal,0,0.027328615,0.144023636
Normal,0,-0.013977231,0.207714545
Normal,0,-0.031292308,0.216754545
Normal,0,-0.009804923,0.151214545
Normal,0,0.023782154,0.072114545
Normal,0,0.036507692,-0.006369091
Normal,0,0.009179077,-0.034310909
Normal,0,-0.019609846,-0.034927273
Normal,0,-0.017315077,-0.026092727
Normal,0,-0.005215385,0.003287273
Normal,0,0.008970462,0.040474545
Normal,0,0.007092923,0.1243
Normal,0,-0.027537231,0.216754545
Normal,0,-0.061750154,0.253941818
Normal,0,-0.059246769,0.20792
Normal,0,0.000834462,0.107452727
Normal,0,0.057995077,0.022394545
Normal,0,0.067591385,0.000410909
Normal,0,0.051945231,0.006369091
Normal,0,0.046729846,0.025476364
Normal,0,0.089704615,0.032256364
Normal,0,0.145196308,0.031845455
Normal,0,0.153749538,0.069854545
Normal,0,0.093251077,0.115876364
Normal,0,0.023573538,0.172170909
Normal,0,-0.000625846,0.173814545
Normal,0,0.031709538,0.115876364
Normal,0,0.105768,0.044378182
Normal,0,0.158339077,-0.009861818
Normal,0,0.160008,-0.004930909
Normal,0,0.126420923,0.000410909
Normal,0,0.117033231,-0.012532727
Normal,0,0.142901538,-0.0226
Normal,0,0.141232615,-0.001438182
Normal,0,0.108688615,0.067389091
Normal,0,0.056743385,0.136627273
Normal,0,0.024408,0.160665455
Normal,0,0.043183385,0.129436364
Normal,0,0.068634462,0.048487273
Normal,0,0.103473231,-0.020134545
Normal,0,0.097632,-0.042323636
Normal,0,0.044643692,-0.043761818
Normal,0,0.021487385,-0.050336364
Normal,0,0.041723077,-0.084030909
Normal,0,0.084697846,-0.089578182
Normal,0,0.077813538,-0.046638182
Normal,0,0.013977231,0.022805455
Normal,0,-0.064044923,0.083209091
Normal,0,-0.098883692,0.074374545
Normal,0,-0.064462154,0.005752727
Normal,0,-0.015437538,-0.062663636
Normal,0,0.007927385,-0.092249091
Normal,0,-0.006258462,-0.088550909
Normal,0,-0.010222154,-0.071292727
Normal,0,-0.000834462,-0.066567273
Normal,0,0.002503385,-0.07232
Normal,0,0.008136,-0.058965455
Normal,0,-0.017315077,-0.000410909
Normal,0,-0.067174154,0.057116364
Normal,0,-0.108271385,0.072730909
Normal,0,-0.097423385,0.039036364
Normal,0,-0.044852308,-0.013765455
Normal,0,-0.015646154,-0.008834545
Normal,0,-0.013977231,0.012943636
Normal,0,-0.043392,0.045405455
Normal,0,-0.0678,0.054650909
Normal,0,-0.062167385,0.010067273
Normal,0,-0.069677538,-0.004314545
Normal,0,-0.094085538,0.020545455
Normal,0,-0.146865231,0.089578182
Normal,0,-0.195472615,0.134572727
Normal,0,-0.182329846,0.10622
Normal,0,-0.130801846,0.037598182
Normal,0,-0.065296615,-0.023010909
Normal,0,-0.028788923,-0.020545455
Normal,0,-0.034004308,0.00678
Normal,0,-0.033795692,0.027325455
Normal,0,-0.015228923,0.002465455
Normal,0,0.015437538,-0.03164
Normal,0,0.016480615,-0.020134545
Normal,0,-0.025242462,0.017052727
Normal,0,-0.074475692,0.082592727
Normal,0,-0.100552615,0.101494545
Normal,0,-0.079273846,0.063690909
Normal,0,-0.034838769,0.020545455
Normal,0,0.002294769,-0.011094545
Normal,0,0.018984,0.000616364
Normal,0,0.016272,0.001643636
Normal,0,0.028580308,-0.065745455
Normal,0,0.053405538,-0.127381818
Normal,0,0.050276308,-0.123683636
Normal,0,0.010013538,-0.065950909
Normal,0,-0.046729846,0.015203636
Normal,0,-0.075518769,0.044994545
Normal,0,-0.039636923,0.003492727
Normal,0,0.026702769,-0.059992727
Normal,0,0.078439385,-0.107452727
Normal,0,0.095545846,-0.096769091
Normal,0,0.077396308,-0.058143636
Normal,0,0.052779692,-0.063485455
Normal,0,0.030249231,-0.10396
Normal,0,0.015020308,-0.136216364
Normal,0,-0.010848,-0.114849091
Normal,0,-0.079691077,-0.037187273
Normal,0,-0.143527385,0.041501818
Normal,0,-0.141858462,0.055267273
Normal,0,-0.089078769,0.032256364
Normal,0,-0.029414769,0.014998182
Normal,0,0.000625846,0.02486
Normal,0,0.002294769,0.069443636
Normal,0,-0.004380923,0.071909091
Normal,0,0.000208615,0.027941818
Normal,0,0.024616615,-0.042118182
Normal,0,0.030249231,-0.078072727
Normal,0,0.002503385,-0.032667273
Normal,0,-0.037968,0.040474545
Normal,0,-0.046729846,0.087729091
Normal,0,0.003755077,0.074785455
Normal,0,0.068008615,0.04294
Normal,0,0.104724923,0.050952727
Normal,0,0.102638769,0.100672727
Normal,0,0.077604923,0.13334
Normal,0,0.076144615,0.117314545
Normal,0,0.095754462,0.035132727
Normal,0,0.098675077,-0.033489091
Normal,0,0.064879385,-0.013765455
Normal,0,0.000834462,0.041090909
Normal,0,-0.051110769,0.102727273
Normal,0,-0.054448615,0.122861818
Normal,0,-0.002920615,0.105398182
Normal,0,0.053196923,0.088961818
Normal,0,0.072180923,0.116903636
Normal,0,0.061332923,0.141558182
Normal,0,0.049650462,0.09944
Normal,0,0.078022154,0.025887273
Normal,0,0.117659077,-0.056910909
Normal,0,0.113695385,-0.045816364
Normal,0,0.053614154,0.029996364
Normal,0,-0.031083692,0.110945455
Normal,0,-0.063627692,0.147927273
Normal,0,-0.028788923,0.086907273
Normal,0,0.031918154,0.03842
Normal,0,0.075518769,0.042323636
Normal,0,0.064044923,0.084852727
Normal,0,0.027745846,0.118958182
Normal,0,0.012725538,0.099234545
Normal,0,0.028788923,0.022805455
Normal,0,0.033169846,-0.013354545
Normal,0,-0.009179077,0.036365455
Normal,0,-0.068008615,0.109712727
Normal,0,-0.099092308,0.193743636
Normal,0,-0.060707077,0.205043636
Normal,0,0.009596308,0.176896364
Normal,0,0.068843077,0.166212727
Normal,0,0.090121846,0.170527273
Normal,0,0.049859077,0.19436
Normal,0,0.002294769,0.174841818
Normal,0,-0.004798154,0.10396
Normal,0,0.041514462,0.036776364
Normal,0,0.049650462,0.025887273
Normal,0,0.010013538,0.074169091
Normal,0,-0.016689231,0.145050909
Normal,0,-0.027328615,0.144845455
Normal,0,0.01356,0.091427273
Normal,0,0.047355692,0.059170909
Normal,0,0.053405538,0.056294545
Normal,0,0.025033846,0.114438182
Normal,0,-0.036507692,0.140325455
Normal,0,-0.046104,0.067183636
Normal,0,-0.019192615,-0.031845455
Normal,0,0.017940923,-0.090810909
Normal,0,0.028997538,-0.076018182
Normal,0,-0.005215385,-0.004725455
Normal,0,-0.020444308,0.055472727
Normal,0,-0.001668923,0.036981818
Normal,0,0.053822769,-0.014792727
Normal,0,0.088661538,-0.0339
Normal,0,0.059872615,-0.016847273
Normal,0,0.011473846,0.017874545
Normal,0,-0.041514462,0.002670909
Normal,0,-0.035673231,-0.053623636
Normal,0,0.005841231,-0.106630909
Normal,0,0.015854769,-0.108685455
Normal,0,0.000834462,-0.030818182
Normal,0,-0.037968,0.010889091
Normal,0,-0.022739077,-0.014792727
Normal,0,0.034004308,-0.083209091
Normal,0,0.085532308,-0.147516364
Normal,0,0.094085538,-0.129230909
Normal,0,0.049650462,-0.077661818
Normal,0,0.021904615,-0.048692727
Normal,0,0.005215385,-0.064923636
Normal,0,0.023364923,-0.097590909
Normal,0,0.043183385,-0.106425455
Normal,0,0.023990769,-0.055678182
Normal,0,-0.010430769,0.02712
Normal,0,-0.027328615,0.043761818
Normal,0,0.025659692,0.005752727
Normal,0,0.083237538,-0.056089091
Normal,0,0.089913231,-0.057116364
Normal,0,0.031083692,-0.013765455
Normal,0,-0.062376,0.002465455
Normal,0,-0.120371077,0.00226
Normal,0,-0.135391385,-0.048076364
Normal,0,-0.129132923,-0.083209091
Normal,0,-0.137060308,-0.058143636
Normal,0,-0.154375385,0.007601818
Normal,0,-0.146865231,0.051774545
Normal,0,-0.096588923,0.039858182
Normal,0,-0.025659692,-0.008012727
Normal,0,0.028580308,-0.046432727
Normal,0,0.030249231,-0.010067273
Normal,0,-0.013768615,0.025270909
Normal,0,-0.061124308,0.018696364
Normal,0,-0.066756923,-0.0226
Normal,0,-0.032335385,-0.087112727
Normal,0,-0.014603077,-0.097385455
Normal,0,-0.026076923,-0.027941818
Normal,0,-0.064253538,0.048487273
Normal,0,-0.071137846,0.072114545
Normal,0,-0.037342154,0.045610909
Normal,0,-0.001668923,-0.001027273
Normal,0,0.024616615,-0.001232727
Normal,0,0.010222154,0.020956364
Normal,0,-0.009596308,0.047254545
Normal,0,-0.002294769,0.044789091
Normal,0,0.051319385,-0.005341818
Normal,0,0.104307692,-0.018285455
Normal,0,0.103681846,0.024038182
Normal,0,0.071346462,0.09266
Normal,0,0.022530462,0.101905455
Normal,0,0.023782154,0.063690909
Normal,0,0.065713846,0.004930909
Normal,0,0.083863385,-0.031434545
Normal,0,0.058203692,0.001232727
Normal,0,-0.001668923,0.029790909
Normal,0,-0.028371692,0.057732727
Normal,0,-0.012934154,0.032256364
Normal,0,0.013768615,0.000821818
Normal,0,0.024199385,0.044172727
Normal,0,-0.026702769,0.093687273
Normal,0,-0.084072,0.127792727
Normal,0,-0.074684308,0.109712727
Normal,0,-0.012725538,0.047870909
Normal,0,0.058620923,0.006985455
Normal,0,0.086158154,0.014998182
Normal,0,0.065296615,0.046021818
Normal,0,0.034004308,0.079305455
Normal,0,0.022321846,0.066156364
Normal,0,0.043600615,0.024038182
Normal,0,0.065296615,0.032461818
Normal,0,0.045060923,0.067594545
Normal,0,-0.008553231,0.124710909
Normal,0,-0.028580308,0.148543636
Normal,0,-0.003755077,0.113410909
Normal,0,0.044226462,0.074785455
Normal,0,0.069051692,0.062252727
Normal,0,0.042766154,0.084647273
Normal,0,0.013351385,0.110534545
Normal,0,-0.006675692,0.118136364
Normal,0,0.024825231,0.070265455
Normal,0,0.079065231,0.054650909
Normal,0,0.086366769,0.08136
Normal,0,0.064044923,0.105603636
Normal,0,0.027328615,0.149776364
Normal,0,0.020861538,0.123889091
Normal,0,0.055908923,0.068005455
Normal,0,0.079691077,0.016847273
Normal,0,0.077187692,0.001438182
Normal,0,0.053614154,0.044378182
Normal,0,0.037133538,0.064512727
Normal,0,0.063001846,0.056089091
Normal,0,0.098883692,0.041912727
Normal,0,0.103473231,0.073347273
Normal,0,0.057369231,0.128409091
Normal,0,-0.010430769,0.178745455
Normal,0,-0.052988308,0.163747273
Normal,0,-0.041097231,0.100056364
Normal,0,0.017732308,0.053418182
Normal,0,0.063001846,0.015203636
Normal,0,0.066339692,0.05424
Normal,0,0.041931692,0.087112727
Normal,0,0.032752615,0.077661818
Normal,0,0.042766154,0.071909091
Normal,0,0.056743385,0.069854545
Normal,0,0.049024615,0.096152727
Normal,0,-0.006258462,0.139298182
Normal,0,-0.043392,0.147927273
Normal,0,-0.023573538,0.086701818
Normal,0,0.036924923,0.044583636
Normal,0,0.089496,0.009656364
Normal,0,0.090121846,0.033283636
Normal,0,0.059455385,0.103343636
Normal,0,0.026285538,0.107658182
Normal,0,0.020861538,0.101905455
Normal,0,0.045060923,0.058965455
Normal,0,0.054865846,0.047870909
Normal,0,0.024199385,0.088961818
Normal,0,-0.017106462,0.105809091
Normal,0,-0.020652923,0.090605455
Normal,0,0.005841231,0.048281818
Normal,0,0.034630154,0.009861818
Normal,0,0.044643692,-0.001849091
Normal,0,0.008970462,0.018696364
Normal,0,-0.027745846,0.003081818
Normal,0,-0.035673231,-0.025681818
Normal,0,-0.014603077,-0.066156364
Normal,0,0.019609846,-0.065129091
Normal,0,-0.005006769,0.007396364
Normal,0,-0.049024615,0.068210909
Normal,0,-0.069468923,0.102521818
Normal,0,-0.053614154,0.06554
Normal,0,0.006467077,0.004930909
Normal,0,0.047355692,-0.039652727
Normal,0,0.057369231,-0.043761818
Normal,0,0.037759385,-0.041090909
Normal,0,0.016689231,-0.053418182
Normal,0,0.021487385,-0.07458
Normal,0,0.01356,-0.08588
Normal,0,-0.008344615,-0.022805455
Normal,0,-0.063836308,0.043350909
Normal,0,-0.115990154,0.113410909
Normal,0,-0.113069538,0.12204
Normal,0,-0.058412308,0.069443636
Normal,0,0.027954462,0.021983636
Normal,0,0.064462154,-0.024449091
Normal,0,0.058829538,-0.026503636
Normal,0,0.048190154,-0.041912727
Normal,0,0.055908923,-0.070676364
Normal,0,0.085532308,-0.098823636
Normal,0,0.089287385,-0.083825455
Normal,0,0.072806769,-0.033283636
Normal,0,0.025451077,0.022805455
Normal,0,-0.010848,0.051363636
Normal,0,0.019818462,0.008834545
Normal,0,0.073015385,-0.010478182
Normal,0,0.104307692,-0.021778182
Normal,0,0.064253538,-0.001849091
Normal,0,-0.002920615,0.023421818
Normal,0,-0.037342154,0.002670909
Normal,0,-0.038593846,-0.042529091
Normal,0,-0.003546462,-0.101083636
Normal,0,0.001043077,-0.091838182
Normal,0,-0.027328615,-0.044172727
